iter	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9
327	0.5991645404	0.9322995024	0.9233269316	0.9460107978	0.9364194885	0.9476365695	0.9042377545	0.9471091146	0.9286323571	0.9386430678	0.9259259259	0.9264596642
328	0.5973733697	0.933254253	0.9250295159	0.9455853695	0.9367052436	0.948173322	0.9057382689	0.9473531545	0.9295054008	0.9394252027	0.927754452	0.9286775632
329	0.5947396654	0.9339486171	0.9259368545	0.9470526474	0.9371608112	0.9485908512	0.9068357222	0.9471544715	0.9300739056	0.941401649	0.9280856605	0.9286032359
330	0.5937825693	0.9342090036	0.9260734838	0.9466106779	0.9379822807	0.9487542469	0.9069126962	0.9486211901	0.9302061123	0.9416273585	0.9283543205	0.9283489097
331	0.5921589431	0.9348165722	0.9269372694	0.9472105579	0.9396970563	0.9491717401	0.9085903084	0.9489114659	0.9304904051	0.9422340112	0.9279305355	0.9283276451
332	0.590245072	0.9355687999	0.9268436578	0.9478104379	0.9404540911	0.9505595693	0.9092661435	0.950334011	0.9320056899	0.9427014288	0.9284578696	0.9285395929
333	0.5884051134	0.9364078232	0.9288875775	0.94739997	0.9402197175	0.9515168699	0.9093659744	0.9513576303	0.9337701182	0.9428403064	0.9299768519	0.9300668151
334	0.5856083225	0.9376518921	0.9301162277	0.9484566976	0.9410589411	0.9520975057	0.9108938163	0.9509148998	0.9363701068	0.94332401	0.9328888245	0.9316493314
335	0.5836680396	0.9381726652	0.9304860088	0.9497976922	0.9407904123	0.9529478458	0.9109947644	0.9510530138	0.9364128885	0.9445343534	0.9337000579	0.9323241318
336	0.5821585059	0.938924893	0.9311156903	0.9502845163	0.94206621	0.9529878221	0.9123533471	0.9523671217	0.9371884347	0.9449189985	0.9339321936	0.9332542272
337	0.5800378571	0.9394745978	0.9309380062	0.950770612	0.941931802	0.9542298427	0.9136143746	0.9532791642	0.9379800853	0.945663378	0.9337777134	0.9336696839
338	0.5777422222	0.9408922578	0.9331959976	0.9515260323	0.9433261956	0.9554862489	0.9145936982	0.9547301219	0.9389671362	0.9477403209	0.9358064049	0.9346987237
339	0.5771855058	0.9409790534	0.9331566549	0.951938913	0.9436278008	0.9555114763	0.9151464898	0.9547169811	0.9387523092	0.9478645066	0.935633517	0.9345794393
340	0.5760461153	0.9413551672	0.9334707094	0.9523952096	0.9432077626	0.9557948427	0.9159756772	0.9550203134	0.9389844972	0.9480653229	0.9360591562	0.9357089829
341	0.5757078792	0.9415866219	0.9344310497	0.9525520132	0.9436117059	0.9560657596	0.9162752141	0.9550072569	0.9393853159	0.9477710755	0.9360406091	0.9358669834
342	0.5732852947	0.9427728272	0.935019112	0.9532347228	0.9448886351	0.9572989076	0.9176698492	0.9563198375	0.9397042093	0.9496762802	0.9376088218	0.9374072975
343	0.5718582027	0.9429174864	0.9368018812	0.9537909376	0.9449515117	0.9575826358	0.9171393	0.9557007988	0.9399715505	0.9499705709	0.9376450116	0.9367952522
344	0.5706998236	0.9435829186	0.936958119	0.9537909376	0.945942091	0.9574468085	0.9187768092	0.9562690687	0.9406574641	0.9508823529	0.9386689865	0.9375463581
345	0.5690956138	0.9439590325	0.9392248972	0.9540762902	0.9454027085	0.9568671964	0.9188590418	0.9561428986	0.9424992884	0.9497354497	0.9398954704	0.9380005933
346	0.5676332386	0.9445376693	0.9393983859	0.9549872888	0.9466628637	0.9574347333	0.9193905817	0.9570142318	0.9426171152	0.9505066823	0.939930354	0.9385391924
347	0.5662047394	0.9447401921	0.9398297623	0.9547152892	0.9468282252	0.9588068182	0.9198171998	0.9575951205	0.9424992884	0.9503525264	0.9395038445	0.9385209385
348	0.5648156231	0.9446823284	0.9395184968	0.954688201	0.9472633979	0.9581263307	0.9195625087	0.9576074332	0.9425483504	0.9507859556	0.9397240378	0.9380662409
349	0.562900491	0.9458106701	0.9404517454	0.9556517844	0.9481185861	0.9599431818	0.9201331115	0.9587808418	0.9435036289	0.9516674012	0.9406299898	0.940285205
350	0.5623314611	0.9458396019	0.9403313297	0.9560669456	0.9479982904	0.9599431818	0.9203049203	0.9587928033	0.9433532593	0.9514991182	0.9406127487	0.9405822935
351	0.5606296927	0.9462157158	0.9400381176	0.9548849716	0.9487801398	0.9602159704	0.9224376731	0.9592103353	0.943772242	0.9516389828	0.941244741	0.9409144893
352	0.5573405621	0.9475176484	0.9424175824	0.9564309161	0.9481037924	0.9617408619	0.9239733629	0.9609182043	0.944191344	0.9535976505	0.9417053364	0.9431328879
353	0.5564908119	0.9474887166	0.942228739	0.9559635767	0.9487179487	0.9617299758	0.9241436694	0.9612313054	0.9445076836	0.9528288024	0.9417053364	0.9428189514
354	0.5554242448	0.9479805578	0.9428487691	0.9568721086	0.9492877493	0.9628258083	0.9246565839	0.961404527	0.9441046793	0.9535430756	0.9417053364	0.9435699436
355	0.5540400394	0.948298808	0.9436227852	0.9577800985	0.9500998004	0.9625835823	0.9247222222	0.9618121098	0.9450924609	0.9520729197	0.9419785321	0.9442136499
356	0.5527372202	0.9488774447	0.9437609842	0.9580784723	0.9501566505	0.9635327635	0.9260494857	0.962532675	0.9456305152	0.9535840188	0.9419785321	0.9444197421
357	0.5488744921	0.9504397639	0.9440375037	0.9599284969	0.9522724035	0.9659009844	0.9285714286	0.9635862469	0.9463803157	0.9551404618	0.9430894309	0.9464021321
