iter	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9
328	0.5726463553	0.9418947856	0.9351415094	0.956638756	0.9497206704	0.955016319	0.9137055838	0.9602562236	0.9321768804	0.950644731	0.931039468	0.936547848
329	0.5715447998	0.9421841542	0.9365336475	0.9570809032	0.9500860585	0.9544487016	0.9146776406	0.9603960396	0.9318925068	0.9512375871	0.9306358382	0.9368436622
330	0.570707234	0.9423867122	0.9366715758	0.957379991	0.9501003728	0.955016319	0.914803128	0.9606643357	0.9320829781	0.9508293839	0.9309048858	0.9373982537
331	0.5687994948	0.942849702	0.9365523333	0.9578601315	0.9508102682	0.9554483541	0.9157750343	0.9606643357	0.9323671498	0.9506593569	0.9315583852	0.938739272
332	0.5661055934	0.9441229238	0.9377483444	0.9592354786	0.9513978495	0.956422995	0.9167811041	0.9628658803	0.9334849346	0.9525785418	0.9325224443	0.9401330377
333	0.5644486627	0.9444701661	0.9386854874	0.9587443946	0.9513699613	0.9560034062	0.9178119846	0.9630061171	0.9342236113	0.9526206692	0.9325028969	0.9416457379
334	0.5630730383	0.9449620927	0.9394117647	0.9589000149	0.9522306699	0.9565834279	0.9175824176	0.9628766924	0.9349836392	0.9529167901	0.9336808572	0.9423758865
335	0.5627447057	0.9449331559	0.9395499338	0.9591989239	0.9519713262	0.95700298	0.9175597692	0.9625637291	0.9347176789	0.9524655709	0.9338160753	0.9424099232
336	0.5589215611	0.9459748828	0.9411764706	0.961038961	0.9533782815	0.9575585522	0.9189040341	0.9628550619	0.9366006554	0.9514649305	0.9348171701	0.9437804338
337	0.5567052314	0.9470455466	0.9426639224	0.9614810391	0.9540889527	0.9587833997	0.9200935222	0.9641921397	0.9370549701	0.9538461538	0.9350686913	0.9450679268
338	0.5561629549	0.9469297992	0.9419032211	0.9616360651	0.9541021228	0.9585227273	0.9199229499	0.9649250473	0.9366006554	0.9535227946	0.9351062292	0.9449283921
339	0.5543105471	0.9468140517	0.9413148992	0.9605499103	0.9544151376	0.9576704545	0.9207266722	0.9649148348	0.9366187153	0.9538188277	0.9351062292	0.9448214813
340	0.5535631924	0.9472481046	0.9416433926	0.9611824425	0.9548645938	0.9576584257	0.9208316123	0.9647743814	0.937704918	0.9536639526	0.9365331791	0.9454116258
341	0.5526705043	0.9481451473	0.9429914781	0.9619232492	0.9552624032	0.9590560136	0.922610851	0.9656377402	0.9381237525	0.9545925159	0.9369942197	0.9460176991
342	0.5491596025	0.9488396319	0.9437178545	0.9623992838	0.9557243158	0.958250497	0.9255788313	0.9663706507	0.9381413911	0.954962963	0.9373194685	0.9475860032
343	0.548511328	0.9488975056	0.9441504997	0.9625652498	0.9555746632	0.9586706434	0.9253031974	0.9666423889	0.9371884347	0.9555687204	0.937129643	0.947896679
344	0.546352666	0.949244748	0.9445832721	0.9637907912	0.9561101549	0.9593634555	0.9247519294	0.9673944687	0.9379900214	0.954861625	0.9375542064	0.9477567887
345	0.5458682974	0.949447306	0.9445669754	0.963779997	0.9559604074	0.9592387445	0.9254512884	0.9672536749	0.9390957067	0.9551576143	0.9377257622	0.9479120555
346	0.5450568624	0.9495341166	0.9442892841	0.9637691964	0.9566963005	0.9590909091	0.9259820813	0.9671033479	0.9390957067	0.9551576143	0.9377437527	0.9480519481
347	0.5438410234	0.949852422	0.9450484866	0.9639451728	0.9566714491	0.9590792839	0.926748517	0.9672441403	0.9386590585	0.9556213018	0.93847487	0.9486574211
